//	Liosta Minicíochta Focal Gaeilge | Irish Word Frequency List
//  A corpus-based, cleaned-up frequency list of Irish lemmas.
//  Created by Michal Boleslav Měchura, http://www.lexiconista.com/
//	Available under the Open Database License, http://opendatacommons.org/licenses/odbl/summary/
//  Date stamp: 2015-03-10
//  Format: rank [tab] lemma [tab] corpus frequency [tab] window size [new line]
//	For an explanation of what the columns mean, visit http://www.lexiconista.com/datasets/frequency-ga/

3196	focla	447	76864
3197	snáithín	447	76864
3198	dochreidte	447	76864
3199	oideachasúil	447	76864
3200	saint	446	77036
3201	ding	446	77036
3202	borradh	446	77036
3203	barúlach	445	77209
3204	díolachán	444	77383
3205	beathaigh	444	77383
3206	buicéad	444	77383
3207	árthach	444	77383
3208	grean	444	77383
3209	rós	443	77558
3210	moltóir	443	77558
3211	cóngar	443	77558
3212	lána	442	77733
3213	tuairimíocht	442	77733
3214	aerárthach	441	77909
3215	só	441	77909
3216	iomráiteach	440	78086
3217	ceartas	439	78264
3218	calafort	439	78264
3219	aidiacht	439	78264
3220	faoileán	438	78443
3221	aoire	438	78443
3222	fonnmhar	437	78623
3223	néata	436	78803
3224	ordóg	436	78803
3225	lao	436	78803
3226	céas	436	78803
3227	slad	436	78803
3228	íde	435	78984
3229	liopa	435	78984
3230	traoch	435	78984
3231	sleamhain	435	78984
3232	finne	434	79166
3233	úrnua	434	79166
3234	steall	434	79166
3235	béar	434	79166
3236	téis	433	79349
3237	suaith	433	79349
3238	tréad	433	79349
3239	buamáil	433	79349
3240	pasáiste	433	79349
3241	fiosrach	432	79533
3242	náireach	432	79533
3243	céimí	432	79533
3244	creim	432	79533
3245	sócmhainn	432	79533
3246	fuadaigh	432	79533
3247	smachtaigh	431	79717
3248	deasghnáth	430	79902
3249	rannpháirtíocht	430	79902
3250	míorúilt	430	79902
3251	fuílleach	430	79902
3252	ceardaí	430	79902
3253	aguisín	429	80089
3254	gnéasach	429	80089
3255	spota	428	80276
3256	bruíon	427	80464
3257	lonrach	427	80464
3258	gnáthóg	427	80464
3259	snáthaid	427	80464
3260	iarsmalann	427	80464
3261	nathair	426	80653
3262	feasacht	425	80842
3263	líonmhar	424	81033
3264	constaic	424	81033
3265	bogadh	424	81033
3266	soilse	424	81033
3267	róst	424	81033
3268	bé	424	81033
3269	comhaontas	424	81033
3270	drochmheas	423	81225
3271	morgáiste	423	81225
3272	scannánaíocht	423	81225
3273	athbheoigh	423	81225
3274	donas	423	81225
3275	fionnadh	423	81225
3276	cartlann	423	81225
3277	cillín	422	81417
3278	folc	422	81417
3279	neirbhíseach	422	81417
3280	tráchtaire	422	81417
3281	daoineach	422	81417
3282	liobrálach	421	81611
3283	ansa	421	81611
3284	géarghá	421	81611
3285	ailtire	420	81805
3286	dréimire	420	81805
3287	drochuair	420	81805
3288	dáileadh	419	82000
3289	taistealaí	419	82000
3290	smaointeach	419	82000
3291	ginmhilleadh	419	82000
3292	glórach	419	82000
3293	luaithe	418	82196
3294	forlíonadh	418	82196
3295	bochtaineacht	418	82196
3296	síochánta	418	82196
3297	ciníochas	417	82393
3298	codarsnacht	417	82393
3299	scoite	417	82393
3300	coirm	417	82393
3301	milseán	416	82591
3302	cliathán	416	82591
3303	scuaine	415	82791
3304	iorras	415	82791
3305	misniúil	415	82791
3306	gríosaigh	414	82990
3307	camán	414	82990
3308	stampa	414	82990
3309	bran	414	82990
3310	iallach	413	83191
3311	drogall	413	83191
3312	iontaoibh	413	83191
3313	bithiúnach	412	83393
3314	dúthrachtach	412	83393
3315	ainmniúchán	412	83393
3316	teangan	412	83393
3317	cré-umha	412	83393
3318	díog	412	83393
3319	leomh	412	83393
3320	caor	411	83596
3321	imoibrigh	411	83596
3322	praiseach	411	83596
3323	imirceach	410	83800
3324	coinneáil	410	83800
3325	gála	410	83800
3326	Éamann	409	84005
3327	cinsireacht	409	84005
3328	craobhscaoil	408	84211
3329	léirmheastóir	408	84211
3330	rabharta	408	84211
3331	púca	408	84211
3332	cáca	408	84211
3333	aga	407	84418
3334	fail	407	84418
3335	chóir	407	84418
3336	araile	407	84418
3337	indíreach	407	84418
3338	comhghairdeas	406	84626
3339	conraitheoir	406	84626
3340	sciorr	406	84626
3341	idéal	406	84626
3342	dínit	406	84626
3343	gad	406	84626
3344	píce	405	84835
3345	maorga	405	84835
3346	trucail	405	84835
3347	monatóireacht	405	84835
3348	ceanncheathrú	404	85045
3349	ilghnéitheach	404	85045
3350	scréach	404	85045
3351	cipín	404	85045
3352	ró	403	85256
3353	canónach	403	85256
3354	suirbhéireacht	403	85256
3355	comhdhéanamh	403	85256
3356	nua-aoiseach	403	85256
3357	páirceáil	402	85468
3358	daoradh	402	85468
3359	saill	402	85468
3360	fócas	402	85468
3361	doicheall	401	85681
3362	máistreás	401	85681
3363	cónaitheach	401	85681
3364	muintearas	401	85681
3365	deoraíocht	401	85681
3366	achrannach	401	85681
3367	tráchtaireacht	400	85895
3368	gealgháireach	400	85895
3369	cófra	400	85895
3370	aspal	400	85895
3371	tum	400	85895
3372	tráchtas	400	85895
3373	biorán	399	86110
3374	gol	399	86110
3375	inghlactha	399	86110
3376	deimhneach	398	86327
3377	ardeaglais	398	86327
3378	bailitheoir	398	86327
3379	pálás	398	86327
3380	náirigh	398	86327
3381	bádóir	398	86327
3382	barróg	398	86327
3383	taistil	398	86327
3384	caiseal	398	86327
3385	eanach	398	86327
3386	rangaigh	398	86327
3387	léannta	397	86544
3388	clais	397	86544
3389	ponc	397	86544
3390	éasc	396	86763
3391	slios	396	86763
3392	brainse	396	86763
3393	aigéad	396	86763
3394	foilsitheoireacht	396	86763
3395	athnuaigh	395	86982
3396	aonarach	395	86982
3397	bréagán	395	86982
3398	próifíl	395	86982
3399	uireasa	395	86982
3400	tragóid	394	87203
3401	téarmach	394	87203
3402	airdeall	394	87203
3403	ainmní	394	87203
3404	nóin	394	87203
3405	spreagúil	394	87203
3406	gliomach	394	87203
3407	feitheamh	394	87203
3408	carthanacht	394	87203
3409	foraoiseacht	393	87425
3410	urramaigh	393	87425
3411	teachtaire	393	87425
3412	sall	393	87425
3413	ionradh	393	87425
3414	dalladh	393	87425
3415	féilire	392	87648
3416	fileata	392	87648
3417	tuiseal	392	87648
3418	cócaráil	392	87648
3419	fleá	392	87648
3420	smut	392	87648
3421	guí	392	87648
3422	spúnóg	392	87648
3423	fónta	392	87648
3424	copar	392	87648
3425	staidreamh	392	87648
3426	diagacht	392	87648
3427	ceannteideal	392	87648
3428	bairille	391	87872
3429	aicíd	390	88098
3430	formheas	390	88098
3431	miotas	390	88098
3432	gheibh	390	88098
3433	consan	389	88324
3434	pár	389	88324
3435	Oráisteach	389	88324
3436	aclaíocht	389	88324
3437	naonúr	388	88552
3438	léithe	388	88552
3439	ríméad	387	88781
3440	ofráil	387	88781
3441	ciliméadar	387	88781
3442	múineadh	386	89011
3443	ceannaitheoir	386	89011
3444	spíon	386	89011
3445	saoi	386	89011
3446	laetha	386	89011
3447	cuirtín	386	89011
3448	cearnach	385	89242
3449	coitiantacht	385	89242
3450	fiosracht	385	89242
3451	cumhdaigh	385	89242
3452	mairnéalach	384	89474
3453	infheistigh	384	89474
3454	freastalaí	384	89474
3455	plódaigh	384	89474
3456	stuif	384	89474
3457	oidhre	383	89708
3458	flaithiúil	383	89708
3459	giall	382	89943
3460	gafa	382	89943
3461	salachar	382	89943
3462	réiteoir	382	89943
3463	gamhain	382	89943
3464	togair	382	89943
3465	snasta	382	89943
3466	coire	381	90179
3467	idirghabháil	381	90179
3468	staitistic	380	90416
3469	leithinis	380	90416
3470	diaga	380	90416
3471	gráin	380	90416
3472	ród	380	90416
3473	deasca	380	90416
3474	deirge	379	90655
3475	toghchánaíocht	379	90655
3476	maslaigh	378	90894
3477	ordanás	378	90894
3478	oinniún	378	90894
3479	th	378	90894
3480	sleá	378	90894
3481	sámh	378	90894
3482	báúil	377	91135
3483	cinnire	377	91135
3484	scamhóg	377	91135
3485	fiabhras	377	91135
3486	peitreal	377	91135
3487	géaraigh	377	91135
3488	siollabas	377	91135
3489	sclábhaíocht	377	91135
3490	giorria	376	91378
3491	spréigh	376	91378
3492	critic	376	91378
3493	muis	376	91378
3494	char	376	91378
3495	nod	376	91378
3496	dís	375	91622
3497	rathúil	375	91622
3498	sailéad	375	91622
3499	moráltacht	375	91622
3500	leanúnachas	375	91622
3501	araltas	374	91867
3502	cuimsiú	373	92113
3503	crochadh	373	92113
3504	toirmisc	372	92360
3505	féarach	372	92360
3506	ciap	372	92360
3507	eisceachtúil	372	92360
3508	ionchúiseamh	371	92609
3509	idirdhealaigh	371	92609
3510	mart	371	92609
3511	sodar	371	92609
3512	modúl	370	92860
3513	súd	370	92860
3514	corrán	370	92860
3515	Ceatharlach	370	92860
3516	Ard-Fheis	370	92860
3517	coirpeach	369	93111
3518	comhtháite	369	93111
3519	traenálaí	369	93111
3520	oilithreacht	369	93111
3521	dátheangachas	369	93111
3522	corparáid	368	93364
3523	compord	368	93364
3524	tosú	368	93364
3525	deasc	367	93619
3526	deoin	367	93619
3527	uaine	367	93619
3528	buaic	367	93619
3529	leadóg	367	93619
3530	ceannasaíocht	367	93619
3531	eachtraíocht	367	93619
3532	feiceálach	366	93875
3533	neamhshuim	366	93875
3534	préachán	366	93875
3535	strus	366	93875
3536	sábh	366	93875
3537	righ	366	93875
3538	anró	366	93875
3539	airc	366	93875
3540	torthúil	365	94132
3541	coileán	365	94132
3542	cainéal	365	94132
3543	gabháltas	365	94132
3544	beartaíocht	365	94132
3545	bradach	364	94390
3546	Spáinnis	364	94390
3547	éigse	363	94650
3548	stóras	363	94650
3549	cearrbhach	363	94650
3550	ingearach	363	94650
3551	díothaigh	363	94650
3552	Normannach	362	94912
3553	oiriúnaigh	362	94912
3554	fóirsteanach	362	94912
3555	iarthuaisceart	362	94912
3556	teilgean	362	94912
3557	míosúil	362	94912
3558	spéacla	362	94912
3559	bodach	361	95175
3560	putóg	361	95175
3561	farantóireacht	361	95175
3562	diamhair	361	95175
3563	crannchur	360	95439
3564	slánaitheoir	360	95439
3565	líonra	360	95439
3566	litrigh	360	95439
3567	tuathal	359	95705
3568	cóiriú	359	95705
3569	Pilib	359	95705
3570	dóiche	359	95705
3571	loisc	359	95705
3572	grua	359	95705
3573	sea	359	95705
3574	log	359	95705
3575	cinniúnach	359	95705
3576	deannach	359	95705
3577	marcaigh	358	95972
3578	dainséarach	358	95972
3579	tionlaic	358	95972
3580	cabhrach	357	96241
3581	ciseán	357	96241
3582	portán	357	96241
3583	fa	357	96241
3584	liostáil	356	96511
3585	míochaine	356	96511
3586	coigríoch	355	96783
3587	gor	355	96783
3588	líomh	355	96783
3589	cáil	354	97057
3590	ad	354	97057
3591	coim	354	97057
3592	tásc	354	97057
3593	rothaí	354	97057
3594	corpán	354	97057
3595	seasta	354	97057
3596	mada	353	97332
3597	mamó	353	97332
3598	mairteoil	353	97332
3599	ginideach	352	97608
3600	feiniméan	352	97608
3601	altranas	352	97608
3602	comhréiteach	352	97608
3603	fiannaíocht	352	97608
3604	searbhónta	352	97608
3605	bainisteoireacht	352	97608
3606	diúc	352	97608
3607	imlíne	352	97608
3608	piobar	351	97886
3609	saothrú	351	97886
3610	muiníneach	351	97886
3611	moilligh	350	98166
3612	leithligh	350	98166
3613	clabhsúr	350	98166
3614	aneas	350	98166
3615	rádh	350	98166
3616	cnap	350	98166
3617	croíúil	349	98447
3618	soineanta	349	98447
3619	seasmhach	349	98447
3620	seandálaí	349	98447
3621	modhnaigh	349	98447
3622	aineolach	348	98730
3623	seanóir	348	98730
3624	bard	348	98730
3625	ollmhargadh	347	99015
3626	Preispitéireach	347	99015
3627	seafóideach	346	99301
3628	corpraigh	346	99301
3629	rosc	346	99301
3630	déistin	346	99301
3631	siolla	346	99301
3632	ólachán	345	99589
3633	corraí	345	99589
3634	clárú	345	99589
3635	comhbhrón	345	99589
3636	adamhach	345	99589
3637	seaicéad	345	99589
3638	bunchloch	345	99589
3639	dealbhóireacht	345	99589
3640	bonneagar	344	99878
3641	creatlach	344	99878
3642	giorracht	344	99878
3643	inscne	344	99878
3644	aithrí	343	100169
3645	comhraic	343	100169
3646	seoid	343	100169
3647	maos	343	100169
3648	Gaelainn	343	100169
3649	timpeallaigh	343	100169
3650	samhailteach	342	100462
3651	paca	342	100462
3652	daofa	342	100462
3653	fásra	342	100462
3654	druma	342	100462
3655	dioplóma	342	100462
3656	cumhra	342	100462
3657	fíréan	341	100757
3658	ionga	341	100757
3659	bogha	341	100757
3660	cobhsaíocht	341	100757
3661	léirthuiscint	341	100757
3662	suaithinseach	341	100757
3663	dealaigh	341	100757
3664	Lucsamburg	341	100757
3665	tuairimeach	340	101053
3666	cogain	340	101053
3667	tallann	340	101053
3668	réadúil	340	101053
3669	neodrach	340	101053
3670	tráta	339	101351
3671	crap	339	101351
3672	mire	339	101351
3673	réabhlóideach	339	101351
3674	rothaíocht	339	101351
3675	grinneall	338	101651
3676	cumadóir	338	101651
3677	intuigthe	338	101651
3678	Fraincis	338	101651
3679	tostach	338	101651
3680	iománaí	338	101651
3681	ullmhú	338	101651
3682	tarrac	337	101953
3683	cabhail	337	101953
3684	muidne	337	101953
3685	treoraí	337	101953
3686	mún	337	101953
3687	urlabhraí	337	101953
3688	bacán	336	102256
3689	sciorta	336	102256
3690	sollúnta	335	102561
3691	cóimheas	335	102561
3692	ceolmhar	335	102561
3693	siamsa	335	102561
3694	clásal	335	102561
3695	tacar	335	102561
3696	leictreon	335	102561
3697	inn	334	102869
3698	fleasc	334	102869
3699	dreoilín	334	102869
3700	beirigh	334	102869
3701	solúbtha	333	103177
3702	radacach	333	103177
3703	achadh	333	103177
3704	casúr	333	103177
3705	rolla	332	103488
3706	duairc	332	103488
3707	iomadúil	332	103488
3708	cumhdach	332	103488
3709	comhdhéan	332	103488
3710	cuisneoir	331	103801
3711	drámadóir	331	103801
3712	dírbheathaisnéis	331	103801
3713	fead	331	103801
3714	canáil	330	104115
3715	drochíde	330	104115
3716	inneach	330	104115
3717	sceilg	330	104115
3718	fuíoll	330	104115
3719	comhthreomhar	330	104115
3720	éagórach	329	104432
3721	tál	329	104432
3722	guta	328	104750
3723	foluain	328	104750
3724	magúil	328	104750
3725	pórtar	328	104750
3726	dallamullóg	328	104750
3727	imeallach	328	104750
3728	coimisiún	327	105071
3729	inspioráid	327	105071
3730	comhfhreagrach	327	105071
3731	caimiléireacht	327	105071
3732	leasainm	327	105071
3733	sáinnigh	327	105071
3734	clúmh	327	105071
3735	Conán	327	105071
3736	leasc	327	105071
3737	líofa	326	105393
3738	gréas	326	105393
3739	bolgán	326	105393
3740	áitritheoir	326	105393
3741	ceardaíocht	326	105393
3742	bréagnaigh	326	105393
3743	dílleachta	325	105717
3744	slánú	325	105717
3745	teamhair	325	105717
3746	díolúine	325	105717
3747	uairibh	325	105717
3748	cáineadh	324	106044
3749	líofacht	324	106044
3750	craith	324	106044
3751	grámhar	324	106044
3752	sail	324	106044
3753	rámh	324	106044
3754	dúshlánach	324	106044
3755	caoineadh	323	106372
3756	rúndiamhair	323	106372
3757	crá	323	106372
3758	nia	323	106372
3759	blaosc	323	106372
3760	iomaire	323	106372
3761	conair	323	106372
3762	mamach	322	106702
3763	dúrt	322	106702
3764	gruaim	322	106702
3765	corraitheach	322	106702
3766	miongháire	322	106702
3767	rothlaigh	322	106702
3768	láithrigh	322	106702
3769	íobartach	321	107035
3770	otharcharr	321	107035
3771	plúch	321	107035
3772	nic	321	107035
3773	il	321	107035
3774	glé	321	107035
3775	léigear	321	107035
3776	finscéal	320	107369
3777	branda	320	107369
3778	téagartha	320	107369
3779	contráilte	320	107369
3780	Nua-Ghaeilge	319	107706
3781	seicteach	319	107706
3782	sparán	319	107706
3783	dealg	319	107706
3784	preas	319	107706
3785	díoltóir	319	107706
3786	intíre	319	107706
3787	facthas	319	107706
3788	brabach	319	107706
3789	cloigín	318	108044
3790	eo	318	108044
3791	pus	318	108044
3792	fir	318	108044
3793	deil	318	108044
3794	mainneachtain	318	108044
3795	mealltach	317	108385
3796	treabhsar	317	108385
3797	Moslamach	317	108385
3798	liú	317	108385
3799	stiall	317	108385
3800	áibhéil	317	108385
3801	síneadh	317	108385
3802	ciorrú	317	108385
3803	timire	317	108385
3804	tapúil	316	108728
3805	saighead	316	108728
3806	aitheasc	316	108728
3807	bile	316	108728
3808	mór-roinn	316	108728
3809	complacht	316	108728
3810	tairbheach	315	109073
3811	ranníocach	315	109073
3812	lon	315	109073
3813	séimhiú	315	109073
3814	crannóg	315	109073
3815	ráille	315	109073
3816	lagaigh	315	109073
3817	taimín	314	109421
3818	dem	314	109421
3819	coca	314	109421
3820	cuing	314	109421
3821	allta	314	109421
3822	corca	314	109421
3823	iolar	314	109421
3824	graf	314	109421
3825	ceansaigh	314	109421
3826	striapach	314	109421
3827	arann	313	109770
3828	sféar	313	109770
3829	fadaigh	313	109770
3830	onórach	313	109770
3831	ancaire	313	109770
3832	cóipeáil	313	109770
3833	éisteoir	313	109770
3834	plandáil	313	109770
3835	cónaidhm	312	110122
3836	scanrúil	312	110122
3837	fuaid	312	110122
3838	roll	312	110122
3839	dealraitheach	312	110122
3840	dícheallach	312	110122
3841	ócáideach	311	110476
3842	caomhnóir	311	110476
3843	dé-ocsaíd	311	110476
3844	gailearaí	311	110476
3845	dréim	311	110476
3846	teibí	311	110476
3847	criostal	311	110476
3848	forógra	311	110476
3849	naíscoil	311	110476
3850	colbha	310	110833
3851	pacáil	310	110833
3852	lúth	310	110833
3853	gaiscíoch	310	110833
3854	sceitimíní	310	110833
3855	fionnachtain	310	110833
3856	comhfhogas	309	111191
3857	seacláid	309	111191
3858	láib	309	111191
3859	ris	309	111191
3860	gátar	309	111191
3861	gléasta	309	111191
3862	bánaigh	308	111552
3863	fíoraigh	308	111552
3864	dubhach	308	111552
3865	thig	308	111552
3866	aibí	308	111552
3867	aoileach	308	111552
3868	cumasaigh	308	111552
3869	rúnaíocht	307	111916
3870	ceimiceán	307	111916
3871	prioc	307	111916
3872	dumpáil	307	111916
3873	gaiste	307	111916
3874	tafann	307	111916
3875	trialach	307	111916
3876	ceannann	307	111916
3877	seastán	307	111916
3878	damanta	307	111916
3879	aineolas	306	112281
3880	teolaí	306	112281
3881	sprid	306	112281
3882	sméar	306	112281
3883	tofa	306	112281
3884	mala	306	112281
3885	led	306	112281
3886	meá	306	112281
3887	glórmhar	306	112281
3888	cothroime	306	112281
3889	fuascailt	306	112281
3890	cigireacht	306	112281
3891	réaltacht	305	112650
3892	Meicsiceo	305	112650
3893	sloinn	305	112650
3894	tinteán	305	112650
3895	faiteach	305	112650
3896	dúthaigh	305	112650
3897	fuiseog	305	112650
3898	víreas	304	113020
3899	gotha	304	113020
3900	pluid	304	113020
3901	meidhreach	304	113020
3902	muinchille	303	113393
3903	leochaileach	303	113393
3904	bándearg	303	113393
3905	colúr	303	113393
3906	dáimh	303	113393
3907	amh	303	113393
3908	dho	303	113393
3909	aiséirí	303	113393
3910	stiúradh	303	113393
3911	caingean	302	113769
3912	daonnaí	302	113769
3913	síniú	302	113769
3914	lionn	302	113769
3915	fáidh	302	113769
3916	toirneach	302	113769
3917	spléachadh	302	113769
3918	séadchomhartha	302	113769
3919	neamhchoitianta	302	113769
3920	Fínín	301	114147
3921	athrá	301	114147
3922	carbad	301	114147
3923	corcra	300	114527
3924	suipéar	300	114527
3925	spáráil	300	114527
3926	frása	300	114527
3927	drúcht	300	114527
3928	snas	300	114527
3929	cruithneacht	300	114527
3930	trócaireach	300	114527
3931	coimhdeacht	300	114527
3932	athscríobh	300	114527
3933	siúráilte	300	114527
3934	gairleog	300	114527
3935	uaisleacht	299	114910
3936	pictiúrlann	299	114910
3937	máistreacht	299	114910
3938	críochnaitheach	299	114910
3939	goirt	299	114910
3940	athrach	299	114910
3941	slacht	298	115296
3942	méith	298	115296
3943	orgán	298	115296
3944	maithiúnas	298	115296
3945	féileacán	298	115296
3946	geallúint	297	115684
3947	gadaíocht	297	115684
3948	naimhdeach	297	115684
3949	foighneach	297	115684
3950	págánach	297	115684
3951	cealaigh	297	115684
3952	clinic	296	116075
3953	muga	296	116075
3954	aor	296	116075
3955	sac	296	116075
3956	streachail	296	116075
3957	riarthóir	296	116075
3958	seanaois	295	116468
3959	leadránach	295	116468
3960	fuilteach	295	116468
3961	saibhrigh	295	116468
3962	solad	295	116468
3963	matán	295	116468
3964	sméid	295	116468
3965	ligean	295	116468
3966	fiaile	295	116468
3967	bíthin	294	116864
3968	iarbhír	294	116864
3969	cabhlach	294	116864
3970	comhcheilg	294	116864
3971	bagáiste	294	116864
3972	táilliúir	294	116864
3973	éiginnteacht	294	116864
3974	spioradáltacht	294	116864
3975	duibheagán	293	117263
3976	aicsean	293	117263
3977	rachmas	293	117263
3978	gabha	293	117263
3979	umar	293	117263
3980	gall	292	117665
3981	litriú	292	117665
3982	amáireach	292	117665
3983	lúthchleasaíocht	292	117665
3984	saoránacht	292	117665
3985	scléip	291	118069
3986	eitilt	291	118069
3987	bairéad	291	118069
3988	seit	291	118069
3989	bábóg	291	118069
3990	cábán	290	118476
3991	dris	290	118476
3992	óinseach	290	118476
3993	píobán	290	118476
3994	faiseanta	290	118476
3995	ambasáid	290	118476
3996	dealbhóir	289	118886
3997	bunoscionn	289	118886
3998	foirgníocht	289	118886
3999	bunoideachas	289	118886
4000	coimhéad	289	118886
4001	dearóil	289	118886
4002	íol	289	118886
4003	iar	289	118886
4004	bíog	289	118886
4005	anas	289	118886
4006	taisc	289	118886
4007	tarna	289	118886
4008	paráid	288	119299
4009	tua	288	119299
4010	sléacht	288	119299
4011	santach	288	119299
4012	prionta	288	119299
4013	doiléir	288	119299
4014	bruachbhaile	288	119299
4015	tairngreacht	288	119299
4016	bláthaigh	288	119299
4017	mí-iompar	288	119299
4018	trastomhas	287	119715
4019	Muineachán	287	119715
4020	rásaíocht	287	119715
4021	criticiúil	287	119715
4022	comhdhlúthaigh	287	119715
4023	briosca	287	119715
4024	móinéar	287	119715
4025	fionnuar	287	119715
4026	fadálach	287	119715
4027	búistéir	287	119715
4028	fach	287	119715
4029	agair	286	120133
4030	éachtach	286	120133
4031	tochailt	286	120133
4032	tincéir	286	120133
4033	sibhialtach	286	120133
4034	siopadóir	286	120133
4035	carrchlós	285	120555
4036	dronuilleog	285	120555
4037	deisceabal	285	120555
4038	carnán	285	120555
4039	corradh	285	120555
4040	fiuch	285	120555
4041	folús	285	120555
4042	arú	285	120555
4043	snoigh	284	120979
4044	ribín	284	120979
4045	súgán	284	120979
4046	armlón	284	120979
4047	scéimh	284	120979
4048	diongbháilte	284	120979
4049	iomarcach	284	120979
4050	Breatnach	284	120979
4051	achainigh	283	121407
4052	síceolaíocht	283	121407
4053	leabhra	283	121407
4054	banbh	283	121407
4055	léar	283	121407
4056	duán	282	121837
4057	stail	282	121837
4058	suáilce	282	121837
4059	baicle	282	121837
4060	lúibín	282	121837
4061	ultach	282	121837
4062	vitimín	282	121837
4063	cniotáil	282	121837
4064	substaintiúil	282	121837
4065	allmhairigh	281	122271
4066	damhsóir	281	122271
4067	ceadmhach	281	122271
4068	léimneach	281	122271
4069	tromluí	281	122271
4070	síleáil	281	122271
4071	fíoras	281	122271
4072	dílsigh	281	122271
4073	tom	281	122271
4074	iata	280	122708
4075	cneas	280	122708
4076	stráice	280	122708
4077	leisciúil	280	122708
4078	státchiste	280	122708
4079	irisleabhar	280	122708
4080	aimseartha	280	122708
4081	foisceacht	280	122708
4082	cuimhneamh	279	123147
4083	deireanas	279	123147
4084	taighdeoir	279	123147
4085	ceannáras	279	123147
4086	aitheach	279	123147
4087	bronnadh	279	123147
4088	píb	279	123147
4089	pór	279	123147
4090	dod	279	123147
4091	lua	278	123590
4092	leaca	278	123590
4093	thoir	278	123590
4094	lochtach	278	123590
4095	rinceoir	278	123590
4096	uchtach	278	123590
4097	béicíl	278	123590
4098	lochtaigh	278	123590
4099	athbhliain	278	123590
4100	áiféiseach	278	123590
4101	ceannaí	277	124037
4102	ionsar	277	124037
4103	tiomanta	277	124037
4104	eagal	277	124037
4105	cruas	277	124037
4106	rís	276	124486
4107	mianra	276	124486
4108	úsáideoir	276	124486
4109	earcaíocht	275	124939
4110	láimhsigh	275	124939
4111	sceimhle	275	124939
4112	bealaigh	275	124939
4113	comhfhreagair	275	124939
4114	deilbh	275	124939
4115	fabhrach	275	124939
4116	saothraí	275	124939
4117	mallaigh	275	124939
4118	comónta	275	124939
4119	coisric	275	124939
4120	fáscadh	275	124939
4121	toit	275	124939
4122	smig	275	124939
4123	scóip	274	125395
4124	triomach	274	125395
4125	suaitheantas	274	125395
4126	cláirseach	274	125395
4127	foirceann	273	125854
4128	slaghdán	273	125854
4129	cabáiste	273	125854
4130	dúbailte	273	125854
4131	raidhfil	273	125854
4132	citeal	273	125854
4133	maidhm	273	125854
4134	próca	273	125854
4135	síob	273	125854
4136	íon	272	126317
4137	bolgam	272	126317
4138	toghlach	272	126317
4139	fealsamh	272	126317
4140	feadaíl	272	126317
4141	radaíocht	272	126317
4142	aisghairm	272	126317
4143	géarleanúint	272	126317
4144	teilifíseán	272	126317
4145	uile-Éireann	271	126783
4146	máithreachas	271	126783
4147	tuairimigh	271	126783
4148	garáiste	271	126783
4149	áisiúil	271	126783
4150	luchóg	271	126783
4151	craos	271	126783
4152	faide	270	127252
4153	cadás	270	127252
4154	logánta	270	127252
4155	guthanna	270	127252
4156	spleodrach	270	127252
4157	míthuiscint	270	127252
4158	giniúint	269	127725
4159	urraigh	269	127725
4160	glinn	269	127725
4161	alp	269	127725
4162	glún	269	127725
4163	plaic	268	128202
4164	simléar	268	128202
4165	cúthail	268	128202
4166	cuileog	268	128202
4167	daideo	268	128202
4168	seanmóir	268	128202
4169	iontaobhaí	268	128202
4170	clamhsán	267	128682
4171	cailc	267	128682
4172	luail	267	128682
4173	corda	266	129166
4174	nuige	266	129166
4175	frog	266	129166
4176	dúr	266	129166
4177	toscaire	266	129166
4178	fothain	266	129166
4179	sóisear	266	129166
4180	canbhás	266	129166
4181	tadhall	266	129166
4182	collaí	266	129166
4183	diallait	266	129166
4184	athmhuintearas	266	129166
4185	peirspictíocht	265	129653
4186	Ard-Aighne	265	129653
4187	anaithnid	265	129653
4188	feadán	265	129653
4189	bréidín	265	129653
4190	altanna	265	129653
4191	scaipthe	265	129653
4192	clúid	265	129653
4193	áirid	265	129653
4194	giúis	265	129653
4195	obráid	265	129653
4196	éiric	264	130144
4197	baclainn	264	130144
4198	mangaire	264	130144
4199	tóraíocht	264	130144
4200	foláireamh	264	130144
4201	aighneacht	264	130144
4202	aireachtáil	263	130639
4203	mífhoighneach	263	130639
4204	ceannródaí	263	130639
4205	éiginnte	263	130639
4206	iontaofa	263	130639
4207	urramach	262	131138
4208	créafóg	262	131138
4209	buatais	262	131138
4210	chuaidh	262	131138
4211	seoda	262	131138
4212	cruit	262	131138
4213	fuin	262	131138
4214	mata	262	131138
4215	déantóir	262	131138
4216	taibhdhearc	262	131138
4217	meadaracht	261	131640
4218	spaisteoireacht	261	131640
4219	biúró	261	131640
4220	cairde	261	131640
4221	robáil	261	131640
4222	lochta	261	131640
4223	ocrach	260	132147
4224	chaon	260	132147
4225	neamhurchóideach	260	132147
4226	déantúsaíocht	260	132147
4227	clapsholas	260	132147
4228	leithleach	259	132657
4229	línéadach	259	132657
4230	bundúchasach	259	132657
4231	comhfhiosach	259	132657
4232	síon	259	132657
4233	moncaí	259	132657
4234	muirín	259	132657
4235	pléascán	259	132657
4236	duilliúr	258	133171
4237	brídeog	258	133171
4238	clampar	258	133171
4239	torc	258	133171
4240	súsa	258	133171
4241	doicheallach	258	133171
4242	náisiúntacht	258	133171
4243	éifeachtúil	258	133171
4244	séalaigh	258	133171
4245	dainséar	257	133689
